"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3219","Check product description @Content","firefox","Thu Dec 19 00:38:37 GMT 2024","passed","Thu Dec 19 00:38:40 GMT 2024","","test.spec.js","",""
"","3842","Choose Product in hot item @Perfomance","firefox","Thu Dec 19 00:38:24 GMT 2024","passed","Thu Dec 19 00:38:28 GMT 2024","","test.spec.js","",""
"","3941","Change perPage @Crash","firefox","Thu Dec 19 00:38:14 GMT 2024","passed","Thu Dec 19 00:38:18 GMT 2024","","test.spec.js","",""
"","3048","Choose product with select options @Crash","firefox","Thu Dec 19 00:38:31 GMT 2024","passed","Thu Dec 19 00:38:34 GMT 2024","","test.spec.js","",""
"","2805","Send post comment @Crash","firefox","Thu Dec 19 00:38:21 GMT 2024","passed","Thu Dec 19 00:38:24 GMT 2024","","test.spec.js","",""
"","2460","Filter by Price on product details @Functional","firefox","Thu Dec 19 00:38:34 GMT 2024","passed","Thu Dec 19 00:38:37 GMT 2024","","test.spec.js","",""
"","7028","Retrieve password @Crash","firefox","Thu Dec 19 00:38:40 GMT 2024","passed","Thu Dec 19 00:38:47 GMT 2024","","test.spec.js","",""
"","3154","Select currency @Crash","firefox","Thu Dec 19 00:38:18 GMT 2024","passed","Thu Dec 19 00:38:21 GMT 2024","","test.spec.js","",""
"","3442","Check manufacturer link @Functional","firefox","Thu Dec 19 00:38:28 GMT 2024","passed","Thu Dec 19 00:38:31 GMT 2024","","test.spec.js","",""
