"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4178","Choose Product in hot item @Perfomance","firefox","Mon Dec 02 00:40:42 GMT 2024","passed","Mon Dec 02 00:40:46 GMT 2024","","test.spec.js","",""
"","3181","Choose product with select options @Crash","firefox","Mon Dec 02 00:40:50 GMT 2024","passed","Mon Dec 02 00:40:53 GMT 2024","","test.spec.js","",""
"","3351","Select currency @Crash","firefox","Mon Dec 02 00:40:36 GMT 2024","passed","Mon Dec 02 00:40:39 GMT 2024","","test.spec.js","",""
"","7195","Retrieve password @Crash","firefox","Mon Dec 02 00:40:59 GMT 2024","passed","Mon Dec 02 00:41:06 GMT 2024","","test.spec.js","",""
"","3106","Check product description @Content","firefox","Mon Dec 02 00:40:56 GMT 2024","passed","Mon Dec 02 00:40:59 GMT 2024","","test.spec.js","",""
"","2787","Send post comment @Crash","firefox","Mon Dec 02 00:40:39 GMT 2024","passed","Mon Dec 02 00:40:42 GMT 2024","","test.spec.js","",""
"","7303","Change perPage @Crash","firefox","Mon Dec 02 00:40:28 GMT 2024","passed","Mon Dec 02 00:40:35 GMT 2024","","test.spec.js","",""
"","2564","Filter by Price on product details @Functional","firefox","Mon Dec 02 00:40:53 GMT 2024","passed","Mon Dec 02 00:40:56 GMT 2024","","test.spec.js","",""
"","3528","Check manufacturer link @Functional","firefox","Mon Dec 02 00:40:46 GMT 2024","passed","Mon Dec 02 00:40:50 GMT 2024","","test.spec.js","",""
