"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3749","Select currency @Crash","firefox","Wed Nov 13 19:57:58 GMT 2024","passed","Wed Nov 13 19:58:02 GMT 2024","","test.spec.js","",""
"","3196","Send post comment @Crash","firefox","Wed Nov 13 19:58:02 GMT 2024","passed","Wed Nov 13 19:58:05 GMT 2024","","test.spec.js","",""
"","3583","Check product description @Content","firefox","Wed Nov 13 19:58:38 GMT 2024","passed","Wed Nov 13 19:58:41 GMT 2024","","test.spec.js","",""
"","4442","Check manufacturer link @Functional","firefox","Wed Nov 13 19:58:10 GMT 2024","passed","Wed Nov 13 19:58:14 GMT 2024","","test.spec.js","",""
"","4695","Choose Product in hot item @Perfomance","firefox","Wed Nov 13 19:58:05 GMT 2024","passed","Wed Nov 13 19:58:10 GMT 2024","","test.spec.js","",""
"","3573","Change perPage @Crash","firefox","Wed Nov 13 19:57:54 GMT 2024","passed","Wed Nov 13 19:57:57 GMT 2024","","test.spec.js","",""
"","5025","Choose product with select options @Crash","firefox","Wed Nov 13 19:58:29 GMT 2024","passed","Wed Nov 13 19:58:34 GMT 2024","","test.spec.js","",""
"","7538","Retrieve password @Crash","firefox","Wed Nov 13 19:58:41 GMT 2024","passed","Wed Nov 13 19:58:49 GMT 2024","","test.spec.js","",""
"","3154","Filter by Price on product details @Functional","firefox","Wed Nov 13 19:58:35 GMT 2024","passed","Wed Nov 13 19:58:38 GMT 2024","","test.spec.js","",""
