"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3558","Choose product with select options @Crash","firefox","Thu Nov 28 00:38:36 GMT 2024","passed","Thu Nov 28 00:38:40 GMT 2024","","test.spec.js","",""
"","3697","Select currency @Crash","firefox","Thu Nov 28 00:38:19 GMT 2024","passed","Thu Nov 28 00:38:23 GMT 2024","","test.spec.js","",""
"","3377","Change perPage @Crash","firefox","Thu Nov 28 00:38:15 GMT 2024","passed","Thu Nov 28 00:38:19 GMT 2024","","test.spec.js","",""
"","4593","Check manufacturer link @Functional","firefox","Thu Nov 28 00:38:31 GMT 2024","passed","Thu Nov 28 00:38:36 GMT 2024","","test.spec.js","",""
"","4839","Choose Product in hot item @Perfomance","firefox","Thu Nov 28 00:38:27 GMT 2024","passed","Thu Nov 28 00:38:31 GMT 2024","","test.spec.js","",""
"","3435","Filter by Price on product details @Functional","firefox","Thu Nov 28 00:38:40 GMT 2024","passed","Thu Nov 28 00:38:43 GMT 2024","","test.spec.js","",""
"","3560","Check product description @Content","firefox","Thu Nov 28 00:38:43 GMT 2024","passed","Thu Nov 28 00:38:47 GMT 2024","","test.spec.js","",""
"","3717","Send post comment @Crash","firefox","Thu Nov 28 00:38:23 GMT 2024","passed","Thu Nov 28 00:38:27 GMT 2024","","test.spec.js","",""
"","7918","Retrieve password @Crash","firefox","Thu Nov 28 00:38:47 GMT 2024","passed","Thu Nov 28 00:38:54 GMT 2024","","test.spec.js","",""
