"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7005","Retrieve password @Crash","firefox","Wed Dec 11 00:40:34 GMT 2024","passed","Wed Dec 11 00:40:41 GMT 2024","","test.spec.js","",""
"","4523","Check manufacturer link @Functional","firefox","Wed Dec 11 00:40:21 GMT 2024","passed","Wed Dec 11 00:40:26 GMT 2024","","test.spec.js","",""
"","3220","Select currency @Crash","firefox","Wed Dec 11 00:39:50 GMT 2024","passed","Wed Dec 11 00:39:54 GMT 2024","","test.spec.js","",""
"","24751","Choose Product in hot item @Perfomance","firefox","Wed Dec 11 00:39:56 GMT 2024","passed","Wed Dec 11 00:40:21 GMT 2024","","test.spec.js","",""
"","2597","Send post comment @Crash","firefox","Wed Dec 11 00:39:54 GMT 2024","passed","Wed Dec 11 00:39:56 GMT 2024","","test.spec.js","",""
"","3254","Change perPage @Crash","firefox","Wed Dec 11 00:39:47 GMT 2024","passed","Wed Dec 11 00:39:50 GMT 2024","","test.spec.js","",""
"","3282","Choose product with select options @Crash","firefox","Wed Dec 11 00:40:26 GMT 2024","passed","Wed Dec 11 00:40:29 GMT 2024","","test.spec.js","",""
"","2905","Check product description @Content","firefox","Wed Dec 11 00:40:31 GMT 2024","passed","Wed Dec 11 00:40:34 GMT 2024","","test.spec.js","",""
"","2546","Filter by Price on product details @Functional","firefox","Wed Dec 11 00:40:29 GMT 2024","passed","Wed Dec 11 00:40:31 GMT 2024","","test.spec.js","",""
