"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7307","Retrieve password @Crash","firefox","Sat Dec 14 00:38:27 GMT 2024","passed","Sat Dec 14 00:38:34 GMT 2024","","test.spec.js","",""
"","4671","Choose Product in hot item @Perfomance","firefox","Sat Dec 14 00:38:08 GMT 2024","passed","Sat Dec 14 00:38:13 GMT 2024","","test.spec.js","",""
"","3553","Choose product with select options @Crash","firefox","Sat Dec 14 00:38:17 GMT 2024","passed","Sat Dec 14 00:38:21 GMT 2024","","test.spec.js","",""
"","3391","Check product description @Content","firefox","Sat Dec 14 00:38:24 GMT 2024","passed","Sat Dec 14 00:38:27 GMT 2024","","test.spec.js","",""
"","3328","Change perPage @Crash","firefox","Sat Dec 14 00:37:57 GMT 2024","passed","Sat Dec 14 00:38:00 GMT 2024","","test.spec.js","",""
"","2945","Filter by Price on product details @Functional","firefox","Sat Dec 14 00:38:21 GMT 2024","passed","Sat Dec 14 00:38:24 GMT 2024","","test.spec.js","",""
"","3484","Send post comment @Crash","firefox","Sat Dec 14 00:38:04 GMT 2024","passed","Sat Dec 14 00:38:08 GMT 2024","","test.spec.js","",""
"","4471","Check manufacturer link @Functional","firefox","Sat Dec 14 00:38:13 GMT 2024","passed","Sat Dec 14 00:38:17 GMT 2024","","test.spec.js","",""
"","3813","Select currency @Crash","firefox","Sat Dec 14 00:38:01 GMT 2024","passed","Sat Dec 14 00:38:04 GMT 2024","","test.spec.js","",""
