"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8093","Retrieve password @Crash","firefox","Tue Nov 26 00:38:38 GMT 2024","passed","Tue Nov 26 00:38:46 GMT 2024","","test.spec.js","",""
"","3834","Check product description @Content","firefox","Tue Nov 26 00:38:34 GMT 2024","passed","Tue Nov 26 00:38:38 GMT 2024","","test.spec.js","",""
"","5140","Choose Product in hot item @Perfomance","firefox","Tue Nov 26 00:38:17 GMT 2024","passed","Tue Nov 26 00:38:22 GMT 2024","","test.spec.js","",""
"","4360","Change perPage @Crash","firefox","Tue Nov 26 00:38:04 GMT 2024","passed","Tue Nov 26 00:38:08 GMT 2024","","test.spec.js","",""
"","5004","Check manufacturer link @Functional","firefox","Tue Nov 26 00:38:22 GMT 2024","passed","Tue Nov 26 00:38:27 GMT 2024","","test.spec.js","",""
"","4615","Choose product with select options @Crash","firefox","Tue Nov 26 00:38:27 GMT 2024","passed","Tue Nov 26 00:38:31 GMT 2024","","test.spec.js","",""
"","3421","Select currency @Crash","firefox","Tue Nov 26 00:38:09 GMT 2024","passed","Tue Nov 26 00:38:12 GMT 2024","","test.spec.js","",""
"","4506","Send post comment @Crash","firefox","Tue Nov 26 00:38:12 GMT 2024","passed","Tue Nov 26 00:38:17 GMT 2024","","test.spec.js","",""
"","3183","Filter by Price on product details @Functional","firefox","Tue Nov 26 00:38:31 GMT 2024","passed","Tue Nov 26 00:38:34 GMT 2024","","test.spec.js","",""
