"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12059","Retrieve password @Crash","firefox","Fri Nov 29 00:38:52 GMT 2024","passed","Fri Nov 29 00:39:04 GMT 2024","","test.spec.js","",""
"","4526","Choose product with select options @Crash","firefox","Fri Nov 29 00:38:38 GMT 2024","passed","Fri Nov 29 00:38:43 GMT 2024","","test.spec.js","",""
"","5445","Send post comment @Crash","firefox","Fri Nov 29 00:38:20 GMT 2024","passed","Fri Nov 29 00:38:26 GMT 2024","","test.spec.js","",""
"","5808","Check manufacturer link @Functional","firefox","Fri Nov 29 00:38:32 GMT 2024","passed","Fri Nov 29 00:38:38 GMT 2024","","test.spec.js","",""
"","6602","Choose Product in hot item @Perfomance","firefox","Fri Nov 29 00:38:26 GMT 2024","passed","Fri Nov 29 00:38:32 GMT 2024","","test.spec.js","",""
"","4688","Check product description @Content","firefox","Fri Nov 29 00:38:47 GMT 2024","passed","Fri Nov 29 00:38:52 GMT 2024","","test.spec.js","",""
"","3186","Change perPage @Crash","firefox","Fri Nov 29 00:38:11 GMT 2024","passed","Fri Nov 29 00:38:15 GMT 2024","","test.spec.js","",""
"","4700","Filter by Price on product details @Functional","firefox","Fri Nov 29 00:38:43 GMT 2024","passed","Fri Nov 29 00:38:47 GMT 2024","","test.spec.js","",""
"","5160","Select currency @Crash","firefox","Fri Nov 29 00:38:15 GMT 2024","passed","Fri Nov 29 00:38:20 GMT 2024","","test.spec.js","",""
