"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4689","Choose Product in hot item @Perfomance","firefox","Sun Nov 24 00:41:32 GMT 2024","passed","Sun Nov 24 00:41:37 GMT 2024","","test.spec.js","",""
"","3592","Check product description @Content","firefox","Sun Nov 24 00:41:49 GMT 2024","passed","Sun Nov 24 00:41:53 GMT 2024","","test.spec.js","",""
"","3232","Send post comment @Crash","firefox","Sun Nov 24 00:41:29 GMT 2024","passed","Sun Nov 24 00:41:32 GMT 2024","","test.spec.js","",""
"","3619","Select currency @Crash","firefox","Sun Nov 24 00:41:25 GMT 2024","passed","Sun Nov 24 00:41:29 GMT 2024","","test.spec.js","",""
"","3025","Filter by Price on product details @Functional","firefox","Sun Nov 24 00:41:46 GMT 2024","passed","Sun Nov 24 00:41:49 GMT 2024","","test.spec.js","",""
"","4028","Change perPage @Crash","firefox","Sun Nov 24 00:41:21 GMT 2024","passed","Sun Nov 24 00:41:25 GMT 2024","","test.spec.js","",""
"","5532","Check manufacturer link @Functional","firefox","Sun Nov 24 00:41:37 GMT 2024","passed","Sun Nov 24 00:41:43 GMT 2024","","test.spec.js","",""
"","3500","Choose product with select options @Crash","firefox","Sun Nov 24 00:41:43 GMT 2024","passed","Sun Nov 24 00:41:46 GMT 2024","","test.spec.js","",""
"","7118","Retrieve password @Crash","firefox","Sun Nov 24 00:41:53 GMT 2024","passed","Sun Nov 24 00:42:00 GMT 2024","","test.spec.js","",""
