"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3827","Send post comment @Crash","firefox","Tue Nov 19 00:37:34 GMT 2024","passed","Tue Nov 19 00:37:38 GMT 2024","","test.spec.js","",""
"","3805","Select currency @Crash","firefox","Tue Nov 19 00:37:30 GMT 2024","passed","Tue Nov 19 00:37:34 GMT 2024","","test.spec.js","",""
"","3582","Filter by Price on product details @Functional","firefox","Tue Nov 19 00:37:51 GMT 2024","passed","Tue Nov 19 00:37:55 GMT 2024","","test.spec.js","",""
"","4928","Check manufacturer link @Functional","firefox","Tue Nov 19 00:37:43 GMT 2024","passed","Tue Nov 19 00:37:48 GMT 2024","","test.spec.js","",""
"","5024","Choose Product in hot item @Perfomance","firefox","Tue Nov 19 00:37:38 GMT 2024","passed","Tue Nov 19 00:37:43 GMT 2024","","test.spec.js","",""
"","4992","Check product description @Content","firefox","Tue Nov 19 00:37:55 GMT 2024","passed","Tue Nov 19 00:38:00 GMT 2024","","test.spec.js","",""
"","3077","Change perPage @Crash","firefox","Tue Nov 19 00:37:27 GMT 2024","passed","Tue Nov 19 00:37:30 GMT 2024","","test.spec.js","",""
"","9090","Retrieve password @Crash","firefox","Tue Nov 19 00:38:00 GMT 2024","passed","Tue Nov 19 00:38:09 GMT 2024","","test.spec.js","",""
"","3722","Choose product with select options @Crash","firefox","Tue Nov 19 00:37:48 GMT 2024","passed","Tue Nov 19 00:37:51 GMT 2024","","test.spec.js","",""
