"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3732","Choose Product in hot item @Perfomance","firefox","Mon Nov 25 00:39:13 GMT 2024","passed","Mon Nov 25 00:39:17 GMT 2024","","test.spec.js","",""
"","6656","Retrieve password @Crash","firefox","Mon Nov 25 00:39:29 GMT 2024","passed","Mon Nov 25 00:39:36 GMT 2024","","test.spec.js","",""
"","3121","Select currency @Crash","firefox","Mon Nov 25 00:39:08 GMT 2024","passed","Mon Nov 25 00:39:11 GMT 2024","","test.spec.js","",""
"","2766","Check product description @Content","firefox","Mon Nov 25 00:39:26 GMT 2024","passed","Mon Nov 25 00:39:29 GMT 2024","","test.spec.js","",""
"","2775","Send post comment @Crash","firefox","Mon Nov 25 00:39:11 GMT 2024","passed","Mon Nov 25 00:39:13 GMT 2024","","test.spec.js","",""
"","2763","Change perPage @Crash","firefox","Mon Nov 25 00:39:04 GMT 2024","passed","Mon Nov 25 00:39:07 GMT 2024","","test.spec.js","",""
"","2235","Filter by Price on product details @Functional","firefox","Mon Nov 25 00:39:24 GMT 2024","passed","Mon Nov 25 00:39:26 GMT 2024","","test.spec.js","",""
"","2958","Choose product with select options @Crash","firefox","Mon Nov 25 00:39:21 GMT 2024","passed","Mon Nov 25 00:39:24 GMT 2024","","test.spec.js","",""
"","3870","Check manufacturer link @Functional","firefox","Mon Nov 25 00:39:17 GMT 2024","passed","Mon Nov 25 00:39:21 GMT 2024","","test.spec.js","",""
