"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3568","Choose product with select options @Crash","firefox","Wed Nov 13 19:39:57 GMT 2024","passed","Wed Nov 13 19:40:00 GMT 2024","","test.spec.js","",""
"","3061","Send post comment @Crash","firefox","Wed Nov 13 19:39:45 GMT 2024","passed","Wed Nov 13 19:39:48 GMT 2024","","test.spec.js","",""
"","3926","Change perPage @Crash","firefox","Wed Nov 13 19:39:36 GMT 2024","passed","Wed Nov 13 19:39:40 GMT 2024","","test.spec.js","",""
"","4075","Check manufacturer link @Functional","firefox","Wed Nov 13 19:39:53 GMT 2024","passed","Wed Nov 13 19:39:57 GMT 2024","","test.spec.js","",""
"","3615","Select currency @Crash","firefox","Wed Nov 13 19:39:41 GMT 2024","passed","Wed Nov 13 19:39:45 GMT 2024","","test.spec.js","",""
"","3170","Filter by Price on product details @Functional","firefox","Wed Nov 13 19:40:00 GMT 2024","passed","Wed Nov 13 19:40:03 GMT 2024","","test.spec.js","",""
"","3659","Check product description @Content","firefox","Wed Nov 13 19:40:03 GMT 2024","passed","Wed Nov 13 19:40:07 GMT 2024","","test.spec.js","",""
"","4860","Choose Product in hot item @Perfomance","firefox","Wed Nov 13 19:39:48 GMT 2024","passed","Wed Nov 13 19:39:53 GMT 2024","","test.spec.js","",""
"","7775","Retrieve password @Crash","firefox","Wed Nov 13 19:40:07 GMT 2024","passed","Wed Nov 13 19:40:15 GMT 2024","","test.spec.js","",""
